r1,r2,ang,level,atom_index,atom,mux,muy,muz
1.021,1.053,157.895,mp2,2,O,0.0,0.15151494,-0.18097877
1.0,1.079,157.895,hf,0,C,0.0,-0.01024529,-0.00609826
1.0,1.079,157.895,hf,1,O,-0.0,0.0669734,0.21461978
1.0,1.079,157.895,hf,2,O,0.0,0.15517454,-0.18578647
1.0,1.079,157.895,mp2,0,C,0.0,-0.01024529,-0.00609826
1.0,1.079,157.895,mp2,1,O,-0.0,0.0669734,0.21461978
1.0,1.079,157.895,mp2,2,O,0.0,0.15517454,-0.18578647
1.021,1.079,157.895,hf,0,C,0.0,-0.01094369,-0.00494812
1.021,1.079,157.895,hf,1,O,-0.0,0.06701804,0.21977726
1.021,1.079,157.895,hf,2,O,0.0,0.15375631,-0.18733428
1.021,1.079,157.895,mp2,0,C,0.0,-0.01094369,-0.00494812
1.021,1.079,157.895,mp2,1,O,-0.0,0.06701804,0.21977726
1.021,1.079,157.895,mp2,2,O,0.0,0.15375631,-0.18733428
1.0,1.105,157.895,hf,0,C,0.0,-0.01019069,-0.00695636
1.0,1.105,157.895,hf,1,O,-0.0,0.06452749,0.21613831
1.0,1.105,157.895,hf,2,O,0.0,0.15730211,-0.19230931
1.0,1.105,157.895,mp2,0,C,0.0,-0.01019069,-0.00695636
1.0,1.105,157.895,mp2,1,O,-0.0,0.06452749,0.21613831
1.0,1.105,157.895,mp2,2,O,0.0,0.15730211,-0.19230931
1.021,1.105,157.895,hf,0,C,-0.0,-0.01096285,-0.00582323
1.021,1.105,157.895,hf,1,O,-0.0,0.06463084,0.22110895
1.021,1.105,157.895,hf,2,O,-0.0,0.1558785,-0.19361846
1.021,1.105,157.895,mp2,0,C,-0.0,-0.01096285,-0.00582323
1.021,1.105,157.895,mp2,1,O,-0.0,0.06463084,0.22110895
1.021,1.105,157.895,mp2,2,O,-0.0,0.1558785,-0.19361846
1.0,1.132,157.895,hf,0,C,0.0,-0.01009898,-0.00756208
1.0,1.132,157.895,hf,1,O,-0.0,0.06204741,0.21749462
1.0,1.132,157.895,hf,2,O,-0.0,0.1593769,-0.19898835
1.0,1.132,157.895,mp2,0,C,0.0,-0.01009898,-0.00756208
1.0,1.132,157.895,mp2,1,O,-0.0,0.06204741,0.21749462
1.0,1.132,157.895,mp2,2,O,-0.0,0.1593769,-0.19898835
1.0,1.158,157.895,hf,0,C,0.0,-0.00996002,-0.00783705
1.0,1.158,157.895,hf,1,O,-0.0,0.05971237,0.21861608
1.0,1.158,157.895,hf,2,O,0.0,0.16125604,-0.20535471
1.0,1.158,157.895,mp2,0,C,0.0,-0.00996002,-0.00783705
1.0,1.158,157.895,mp2,1,O,-0.0,0.05971237,0.21861608
1.0,1.158,157.895,mp2,2,O,0.0,0.16125604,-0.20535471
1.0,1.184,157.895,hf,0,C,-0.0,-0.00976927,-0.00779549
1.0,1.184,157.895,hf,1,O,-0.0,0.05742668,0.21947359
1.0,1.184,157.895,hf,2,O,0.0,0.16299398,-0.21159105
1.0,1.184,157.895,mp2,0,C,-0.0,-0.00976927,-0.00779549
1.0,1.184,157.895,mp2,1,O,-0.0,0.05742668,0.21947359
1.0,1.184,157.895,mp2,2,O,0.0,0.16299398,-0.21159105
1.0,1.211,157.895,hf,0,C,0.0,-0.00950149,-0.0073835
1.0,1.211,157.895,hf,1,O,-0.0,0.05510112,0.22009219
1.0,1.211,157.895,hf,2,O,0.0,0.16464751,-0.21792632
1.0,1.211,157.895,mp2,0,C,0.0,-0.00950149,-0.0073835
1.0,1.211,157.895,mp2,1,O,-0.0,0.05510112,0.22009219
1.0,1.211,157.895,mp2,2,O,0.0,0.16464751,-0.21792632
1.0,1.237,157.895,hf,0,C,-0.0,-0.00916305,-0.0065984
1.0,1.237,157.895,hf,1,O,-0.0,0.05290257,0.22042227
1.0,1.237,157.895,hf,2,O,-0.0,0.1660853,-0.22386804
1.0,1.237,157.895,mp2,0,C,-0.0,-0.00916305,-0.0065984
1.0,1.237,157.895,mp2,1,O,-0.0,0.05290257,0.22042227
1.0,1.237,157.895,mp2,2,O,-0.0,0.1660853,-0.22386804
1.0,1.263,157.895,hf,0,C,0.0,-0.00874412,-0.00542566
1.0,1.263,157.895,hf,1,O,-0.0,0.05074248,0.22041486
1.0,1.263,157.895,hf,2,O,-0.0,0.16733245,-0.22956989
1.0,1.263,157.895,mp2,0,C,0.0,-0.00874412,-0.00542566
1.0,1.263,157.895,mp2,1,O,-0.0,0.05074248,0.22041486
1.0,1.263,157.895,mp2,2,O,-0.0,0.16733245,-0.22956989
1.0,1.289,157.895,hf,0,C,-0.0,-0.00822937,-0.00383679
1.0,1.289,157.895,hf,1,O,-0.0,0.04861661,0.22007778
1.0,1.289,157.895,hf,2,O,0.0,0.16837725,-0.23500374
1.0,1.289,157.895,mp2,0,C,-0.0,-0.00822937,-0.00383679
1.0,1.289,157.895,mp2,1,O,-0.0,0.04861661,0.22007778
1.0,1.289,157.895,mp2,2,O,0.0,0.16837725,-0.23500374
1.0,1.316,157.895,hf,0,C,-0.0,-0.00758352,-0.00172762
1.0,1.316,157.895,hf,1,O,0.0,0.04644196,0.21935656
1.0,1.316,157.895,hf,2,O,-0.0,0.16922194,-0.24030368
1.0,1.316,157.895,mp2,0,C,-0.0,-0.00758352,-0.00172762
1.0,1.316,157.895,mp2,1,O,0.0,0.04644196,0.21935656
1.0,1.316,157.895,mp2,2,O,-0.0,0.16922194,-0.24030368
1.0,1.342,157.895,hf,0,C,0.0,-0.00684283,0.00076677
1.0,1.342,157.895,hf,1,O,-0.0,0.04437812,0.21830725
1.0,1.342,157.895,hf,2,O,0.0,0.16978649,-0.24503611
1.0,1.342,157.895,mp2,0,C,0.0,-0.00684283,0.00076677
1.0,1.342,157.895,mp2,1,O,-0.0,0.04437812,0.21830725
1.0,1.342,157.895,mp2,2,O,0.0,0.16978649,-0.24503611
1.0,1.368,157.895,hf,0,C,-0.0,-0.00599007,0.0037151
1.0,1.368,157.895,hf,1,O,-0.0,0.04234124,0.21684822
1.0,1.368,157.895,hf,2,O,-0.0,0.17006649,-0.24931051
1.0,1.368,157.895,mp2,0,C,-0.0,-0.00599007,0.0037151
1.0,1.368,157.895,mp2,1,O,-0.0,0.04234124,0.21684822
1.0,1.368,157.895,mp2,2,O,-0.0,0.17006649,-0.24931051
1.0,1.395,157.895,hf,0,C,-0.0,-0.00498108,0.00727345
1.0,1.395,157.895,hf,1,O,-0.0,0.04025544,0.21491666
1.0,1.395,157.895,hf,2,O,-0.0,0.17004337,-0.25322886
1.0,1.395,157.895,mp2,0,C,-0.0,-0.00498108,0.00727345
1.0,1.395,157.895,mp2,1,O,-0.0,0.04025544,0.21491666
1.0,1.395,157.895,mp2,2,O,-0.0,0.17004337,-0.25322886
1.0,1.421,157.895,hf,0,C,0.0,-0.00389636,0.01118184
1.0,1.421,157.895,hf,1,O,0.0,0.03827627,0.21265166
1.0,1.421,157.895,hf,2,O,0.0,0.16970033,-0.25644831
1.0,1.421,157.895,mp2,0,C,0.0,-0.00389636,0.01118184
1.0,1.421,157.895,mp2,1,O,0.0,0.03827627,0.21265166
1.0,1.421,157.895,mp2,2,O,0.0,0.16970033,-0.25644831
1.0,1.447,157.895,hf,0,C,-0.0,-0.00270467,0.01556567
1.0,1.447,157.895,hf,1,O,-0.0,0.03632979,0.21001525
1.0,1.447,157.895,hf,2,O,-0.0,0.16903987,-0.25910062
1.0,1.447,157.895,mp2,0,C,-0.0,-0.00270467,0.01556567
1.0,1.447,157.895,mp2,1,O,-0.0,0.03632979,0.21001525
1.0,1.447,157.895,mp2,2,O,-0.0,0.16903987,-0.25910062
1.0,1.474,157.895,hf,0,C,-0.0,-0.00138838,0.02059979
1.0,1.474,157.895,hf,1,O,0.0,0.03434413,0.20684748
1.0,1.474,157.895,hf,2,O,-0.0,0.16798559,-0.26116542
1.0,1.474,157.895,mp2,0,C,-0.0,-0.00138838,0.02059979
1.0,1.474,157.895,mp2,1,O,0.0,0.03434413,0.20684748
1.0,1.474,157.895,mp2,2,O,-0.0,0.16798559,-0.26116542
1.0,1.5,157.895,hf,0,C,-0.0,-6.54e-05,0.0258979
1.0,1.5,157.895,hf,1,O,-0.0,0.03247397,0.20343314
1.0,1.5,157.895,hf,2,O,-0.0,0.16662525,-0.26248952
1.0,1.5,157.895,mp2,0,C,-0.0,-6.54e-05,0.0258979
1.0,1.5,157.895,mp2,1,O,-0.0,0.03247397,0.20343314
1.0,1.5,157.895,mp2,2,O,-0.0,0.16662525,-0.26248952
1.0,1.0,161.053,hf,0,C,0.0,-0.00868711,-0.00144962
1.0,1.0,161.053,hf,1,O,0.0,0.06397469,0.21150705
1.0,1.0,161.053,hf,2,O,0.0,0.12918271,-0.17927542
1.0,1.0,161.053,mp2,0,C,0.0,-0.00868711,-0.00144962
1.0,1.0,161.053,mp2,1,O,0.0,0.06397469,0.21150705
1.0,1.0,161.053,mp2,2,O,0.0,0.12918271,-0.17927542
1.021,1.0,161.053,hf,0,C,0.0,-0.00911261,-0.00019823
1.021,1.0,161.053,hf,1,O,0.0,0.06383875,0.21733198
1.021,1.0,161.053,hf,2,O,0.0,0.12793243,-0.1812659
1.021,1.0,161.053,mp2,0,C,0.0,-0.00911261,-0.00019823
1.021,1.0,161.053,mp2,1,O,0.0,0.06383875,0.21733198
1.021,1.0,161.053,mp2,2,O,0.0,0.12793243,-0.1812659
1.0,1.026,161.053,hf,0,C,-0.0,-0.00868205,-0.00306708
1.0,1.026,161.053,hf,1,O,0.0,0.06171596,0.21332728
1.0,1.026,161.053,hf,2,O,-0.0,0.13135519,-0.18614532
1.0,1.026,161.053,mp2,0,C,-0.0,-0.00868205,-0.00306708
1.0,1.026,161.053,mp2,1,O,0.0,0.06171596,0.21332728
1.0,1.026,161.053,mp2,2,O,-0.0,0.13135519,-0.18614532
1.021,1.026,161.053,hf,0,C,0.0,-0.0091691,-0.00182579
1.021,1.026,161.053,hf,1,O,0.0,0.06163919,0.21895038
1.021,1.026,161.053,hf,2,O,-0.0,0.13009548,-0.18792391
1.021,1.026,161.053,mp2,0,C,0.0,-0.0091691,-0.00182579
1.021,1.026,161.053,mp2,1,O,0.0,0.06163919,0.21895038
1.021,1.026,161.053,mp2,2,O,-0.0,0.13009548,-0.18792391
1.0,1.053,161.053,hf,0,C,-0.0,-0.00866818,-0.00452782
1.0,1.053,161.053,hf,1,O,0.0,0.05942994,0.21513992
1.0,1.053,161.053,hf,2,O,0.0,0.13350688,-0.19323469
1.0,1.053,161.053,mp2,0,C,-0.0,-0.00866818,-0.00452782
1.0,1.053,161.053,mp2,1,O,0.0,0.05942994,0.21513992
1.0,1.053,161.053,mp2,2,O,0.0,0.13350688,-0.19323469
1.021,1.053,161.053,hf,0,C,-0.0,-0.00922657,-0.00329967
1.021,1.053,161.053,hf,1,O,0.0,0.05941233,0.2205186
1.021,1.053,161.053,hf,2,O,-0.0,0.13222657,-0.19474511
1.021,1.053,161.053,mp2,0,C,-0.0,-0.00922657,-0.00329967
1.021,1.053,161.053,mp2,1,O,0.0,0.05941233,0.2205186
1.021,1.053,161.053,mp2,2,O,-0.0,0.13222657,-0.19474511
1.0,1.079,161.053,hf,0,C,0.0,-0.00864509,-0.00570867
1.0,1.079,161.053,hf,1,O,-0.0,0.05728596,0.21673168
1.0,1.079,161.053,hf,2,O,0.0,0.13546743,-0.19996992
1.0,1.079,161.053,mp2,0,C,0.0,-0.00864509,-0.00570867
1.0,1.079,161.053,mp2,1,O,-0.0,0.05728596,0.21673168
1.0,1.079,161.053,mp2,2,O,0.0,0.13546743,-0.19996992
1.021,1.079,161.053,hf,0,C,0.0,-0.00926388,-0.00448858
1.021,1.079,161.053,hf,1,O,-0.0,0.05732005,0.22194948
1.021,1.079,161.053,hf,2,O,0.0,0.13418786,-0.20127695
1.021,1.079,161.053,mp2,0,C,0.0,-0.00926388,-0.00448858
1.021,1.079,161.053,mp2,1,O,-0.0,0.05732005,0.22194948
1.021,1.079,161.053,mp2,2,O,0.0,0.13418786,-0.20127695
1.0,1.105,161.053,hf,0,C,-0.0,-0.00859597,-0.00664354
1.0,1.105,161.053,hf,1,O,-0.0,0.05519439,0.21820103
1.0,1.105,161.053,hf,2,O,0.0,0.13733404,-0.20665524
1.0,1.105,161.053,mp2,0,C,-0.0,-0.00859597,-0.00664354
1.0,1.105,161.053,mp2,1,O,-0.0,0.05519439,0.21820103
1.0,1.105,161.053,mp2,2,O,0.0,0.13733404,-0.20665524
1.021,1.105,161.053,hf,0,C,0.0,-0.00928051,-0.00543741
1.021,1.105,161.053,hf,1,O,0.0,0.05527803,0.2232241
1.021,1.105,161.053,hf,2,O,-0.0,0.13604741,-0.20772146
1.021,1.105,161.053,mp2,0,C,0.0,-0.00928051,-0.00543741
1.021,1.105,161.053,mp2,1,O,0.0,0.05527803,0.2232241
1.021,1.105,161.053,mp2,2,O,-0.0,0.13604741,-0.20772146
1.0,1.132,161.053,hf,0,C,0.0,-0.00851494,-0.00734165
1.0,1.132,161.053,hf,1,O,-0.0,0.05307692,0.21951431
1.0,1.132,161.053,hf,2,O,0.0,0.13915641,-0.21348777
1.0,1.132,161.053,mp2,0,C,0.0,-0.00851494,-0.00734165
1.0,1.132,161.053,mp2,1,O,-0.0,0.05307692,0.21951431
1.0,1.132,161.053,mp2,2,O,0.0,0.13915641,-0.21348777
1.0,1.158,161.053,hf,0,C,0.0,-0.00839422,-0.00772365
1.0,1.158,161.053,hf,1,O,-0.0,0.0510865,0.22058072
1.0,1.158,161.053,hf,2,O,0.0,0.14080509,-0.21997349
1.0,1.158,161.053,mp2,0,C,0.0,-0.00839422,-0.00772365
1.0,1.158,161.053,mp2,1,O,-0.0,0.0510865,0.22058072
1.0,1.158,161.053,mp2,2,O,0.0,0.14080509,-0.21997349
1.0,1.184,161.053,hf,0,C,-0.0,-0.00822296,-0.00779069
1.0,1.184,161.053,hf,1,O,0.0,0.04913938,0.22144394
1.0,1.184,161.053,hf,2,O,-0.0,0.14234539,-0.22635693
1.0,1.184,161.053,mp2,0,C,-0.0,-0.00822296,-0.00779069
1.0,1.184,161.053,mp2,1,O,0.0,0.04913938,0.22144394
1.0,1.184,161.053,mp2,2,O,-0.0,0.14234539,-0.22635693
1.0,1.211,161.053,hf,0,C,-0.0,-0.00798573,-0.00751152
1.0,1.211,161.053,hf,1,O,0.0,0.04716091,0.22205184
1.0,1.211,161.053,hf,2,O,-0.0,0.14381056,-0.23281491
1.0,1.211,161.053,mp2,0,C,-0.0,-0.00798573,-0.00751152
1.0,1.211,161.053,mp2,1,O,0.0,0.04716091,0.22205184
1.0,1.211,161.053,mp2,2,O,-0.0,0.14381056,-0.23281491
1.0,1.237,161.053,hf,0,C,-0.0,-0.00768915,-0.00687585
1.0,1.237,161.053,hf,1,O,0.0,0.04529327,0.22235908
1.0,1.237,161.053,hf,2,O,0.0,0.14508349,-0.23884988
1.0,1.237,161.053,mp2,0,C,-0.0,-0.00768915,-0.00687585
1.0,1.237,161.053,mp2,1,O,0.0,0.04529327,0.22235908
1.0,1.237,161.053,mp2,2,O,0.0,0.14508349,-0.23884988
1.0,1.263,161.053,hf,0,C,0.0,-0.00731545,-0.00585154
1.0,1.263,161.053,hf,1,O,0.0,0.04345875,0.22238753
1.0,1.263,161.053,hf,2,O,-0.0,0.14620746,-0.24467121
1.0,1.263,161.053,mp2,0,C,0.0,-0.00731545,-0.00585154
1.0,1.263,161.053,mp2,1,O,0.0,0.04345875,0.22238753
1.0,1.263,161.053,mp2,2,O,-0.0,0.14620746,-0.24467121
1.0,1.289,161.053,hf,0,C,-0.0,-0.00685915,-0.00443135
1.0,1.289,161.053,hf,1,O,-0.0,0.04165421,0.22206962
1.0,1.289,161.053,hf,2,O,0.0,0.14715265,-0.25019574
1.0,1.289,161.053,mp2,0,C,-0.0,-0.00685915,-0.00443135
1.0,1.289,161.053,mp2,1,O,-0.0,0.04165421,0.22206962
1.0,1.289,161.053,mp2,2,O,0.0,0.14715265,-0.25019574
1.0,1.316,161.053,hf,0,C,-0.0,-0.00628397,-0.0025097
1.0,1.316,161.053,hf,1,O,-0.0,0.03980781,0.22137622
1.0,1.316,161.053,hf,2,O,-0.0,0.14793048,-0.25557792
1.0,1.316,161.053,mp2,0,C,-0.0,-0.00628397,-0.0025097
1.0,1.316,161.053,mp2,1,O,-0.0,0.03980781,0.22137622
1.0,1.316,161.053,mp2,2,O,-0.0,0.14793048,-0.25557792
1.0,1.342,161.053,hf,0,C,-0.0,-0.00562955,-0.0002155
1.0,1.342,161.053,hf,1,O,-0.0,0.03805622,0.2203397
1.0,1.342,161.053,hf,2,O,-0.0,0.14845816,-0.26036
1.0,1.342,161.053,mp2,0,C,-0.0,-0.00562955,-0.0002155
1.0,1.342,161.053,mp2,1,O,-0.0,0.03805622,0.2203397
1.0,1.342,161.053,mp2,2,O,-0.0,0.14845816,-0.26036
1.0,1.368,161.053,hf,0,C,-0.0,-0.00486734,0.00253361
1.0,1.368,161.053,hf,1,O,-0.0,0.03632873,0.21894362
1.0,1.368,161.053,hf,2,O,0.0,0.14875527,-0.26470609
1.0,1.368,161.053,mp2,0,C,-0.0,-0.00486734,0.00253361
1.0,1.368,161.053,mp2,1,O,-0.0,0.03632873,0.21894362
1.0,1.368,161.053,mp2,2,O,0.0,0.14875527,-0.26470609
1.0,1.395,161.053,hf,0,C,0.0,-0.00396896,0.00586889
1.0,1.395,161.053,hf,1,O,0.0,0.03455845,0.21705631
1.0,1.395,161.053,hf,2,O,0.0,0.14878516,-0.26866065
1.0,1.395,161.053,mp2,0,C,0.0,-0.00396896,0.00586889
1.0,1.395,161.053,mp2,1,O,0.0,0.03455845,0.21705631
1.0,1.395,161.053,mp2,2,O,0.0,0.14878516,-0.26866065
1.0,1.421,161.053,hf,0,C,0.0,-0.00300175,0.00955558
1.0,1.421,161.053,hf,1,O,0.0,0.03287782,0.2148349
1.0,1.421,161.053,hf,2,O,-0.0,0.14853575,-0.27189485
1.0,1.421,161.053,mp2,0,C,0.0,-0.00300175,0.00955558
1.0,1.421,161.053,mp2,1,O,0.0,0.03287782,0.2148349
1.0,1.421,161.053,mp2,2,O,-0.0,0.14853575,-0.27189485
1.0,1.447,161.053,hf,0,C,0.0,-0.00194421,0.01370882
1.0,1.447,161.053,hf,1,O,-0.0,0.03122257,0.21221836
1.0,1.447,161.053,hf,2,O,0.0,0.14800006,-0.2745167
1.0,1.447,161.053,mp2,0,C,0.0,-0.00194421,0.01370882
1.0,1.447,161.053,mp2,1,O,-0.0,0.03122257,0.21221836
1.0,1.447,161.053,mp2,2,O,0.0,0.14800006,-0.2745167
1.0,1.474,161.053,hf,0,C,-0.0,-0.00076002,0.01851349
1.0,1.474,161.053,hf,1,O,-0.0,0.0295347,0.20911455
1.0,1.474,161.053,hf,2,O,-0.0,0.14714115,-0.27657028
1.0,1.474,161.053,mp2,0,C,-0.0,-0.00076002,0.01851349
1.0,1.474,161.053,mp2,1,O,-0.0,0.0295347,0.20911455
1.0,1.474,161.053,mp2,2,O,-0.0,0.14714115,-0.27657028
1.0,1.5,161.053,hf,0,C,0.0,0.00042437,0.02358916
1.0,1.5,161.053,hf,1,O,-0.0,0.02794227,0.2057317
1.0,1.5,161.053,hf,2,O,0.0,0.14599984,-0.27783059
1.0,1.5,161.053,mp2,0,C,0.0,0.00042437,0.02358916
1.0,1.5,161.053,mp2,1,O,-0.0,0.02794227,0.2057317
1.0,1.5,161.053,mp2,2,O,0.0,0.14599984,-0.27783059
1.0,1.0,164.211,hf,0,C,-0.0,-0.00714389,-0.00099065
1.0,1.0,164.211,hf,1,O,0.0,0.05323449,0.21347618
1.0,1.0,164.211,hf,2,O,0.0,0.10931152,-0.1909364
1.0,1.0,164.211,mp2,0,C,-0.0,-0.00714389,-0.00099065
1.0,1.0,164.211,mp2,1,O,0.0,0.05323449,0.21347618
1.0,1.0,164.211,mp2,2,O,0.0,0.10931152,-0.1909364
1.021,1.0,164.211,hf,0,C,-0.0,-0.00750507,0.00031329
1.021,1.0,164.211,hf,1,O,0.0,0.05311987,0.21938728
1.021,1.0,164.211,hf,2,O,-0.0,0.10823403,-0.19274364
1.021,1.0,164.211,mp2,0,C,-0.0,-0.00750507,0.00031329
1.021,1.0,164.211,mp2,1,O,0.0,0.05311987,0.21938728
1.021,1.0,164.211,mp2,2,O,-0.0,0.10823403,-0.19274364
1.0,1.026,164.211,hf,0,C,-0.0,-0.00713567,-0.00264764
1.0,1.026,164.211,hf,1,O,-0.0,0.05134708,0.21525232
1.0,1.026,164.211,hf,2,O,-0.0,0.11115643,-0.19800409
1.0,1.026,164.211,mp2,0,C,-0.0,-0.00713567,-0.00264764
1.0,1.026,164.211,mp2,1,O,-0.0,0.05134708,0.21525232
1.0,1.026,164.211,mp2,2,O,-0.0,0.11115643,-0.19800409
1.021,1.026,164.211,hf,0,C,0.0,-0.00755605,-0.00135189
1.021,1.026,164.211,hf,1,O,0.0,0.05128254,0.22090769
1.021,1.026,164.211,hf,2,O,-0.0,0.11005771,-0.19955001
1.021,1.026,164.211,mp2,0,C,0.0,-0.00755605,-0.00135189
1.021,1.026,164.211,mp2,1,O,0.0,0.05128254,0.22090769
1.021,1.026,164.211,mp2,2,O,-0.0,0.11005771,-0.19955001
1.0,1.053,164.211,hf,0,C,-0.0,-0.00712371,-0.00415818
1.0,1.053,164.211,hf,1,O,-0.0,0.04944064,0.21700171
1.0,1.053,164.211,hf,2,O,0.0,0.11297914,-0.2052608
1.0,1.053,164.211,mp2,0,C,-0.0,-0.00712371,-0.00415818
1.0,1.053,164.211,mp2,1,O,-0.0,0.04944064,0.21700171
1.0,1.053,164.211,mp2,2,O,0.0,0.11297914,-0.2052608
1.021,1.053,164.211,hf,0,C,0.0,-0.00760294,-0.0028717
1.021,1.053,164.211,hf,1,O,-0.0,0.04942379,0.22242896
1.021,1.053,164.211,hf,2,O,0.0,0.11186656,-0.20655715
1.021,1.053,164.211,mp2,0,C,0.0,-0.00760294,-0.0028717
1.021,1.053,164.211,mp2,1,O,-0.0,0.04942379,0.22242896
1.021,1.053,164.211,mp2,2,O,0.0,0.11186656,-0.20655715
1.0,1.079,164.211,hf,0,C,-0.0,-0.00710451,-0.00539552
1.0,1.079,164.211,hf,1,O,0.0,0.0476554,0.21853865
1.0,1.079,164.211,hf,2,O,0.0,0.11464103,-0.21214252
1.0,1.079,164.211,mp2,0,C,-0.0,-0.00710451,-0.00539552
1.0,1.079,164.211,mp2,1,O,0.0,0.0476554,0.21853865
1.0,1.079,164.211,mp2,2,O,0.0,0.11464103,-0.21214252
1.021,1.079,164.211,hf,0,C,0.0,-0.00763532,-0.00411408
1.021,1.079,164.211,hf,1,O,0.0,0.04768105,0.22380287
1.021,1.079,164.211,hf,2,O,-0.0,0.11352854,-0.21323726
1.021,1.079,164.211,mp2,0,C,0.0,-0.00763532,-0.00411408
1.021,1.079,164.211,mp2,1,O,0.0,0.04768105,0.22380287
1.021,1.079,164.211,mp2,2,O,-0.0,0.11352854,-0.21323726
1.0,1.105,164.211,hf,0,C,0.0,-0.0070632,-0.00639607
1.0,1.105,164.211,hf,1,O,-0.0,0.04591647,0.21996492
1.0,1.105,164.211,hf,2,O,-0.0,0.11622567,-0.21896692
1.0,1.105,164.211,mp2,0,C,0.0,-0.0070632,-0.00639607
1.0,1.105,164.211,mp2,1,O,-0.0,0.04591647,0.21996492
1.0,1.105,164.211,mp2,2,O,-0.0,0.11622567,-0.21896692
1.021,1.105,164.211,hf,0,C,0.0,-0.00765068,-0.00512575
1.021,1.105,164.211,hf,1,O,0.0,0.04598274,0.22502764
1.021,1.105,164.211,hf,2,O,0.0,0.11510549,-0.21981827
1.021,1.105,164.211,mp2,0,C,0.0,-0.00765068,-0.00512575
1.021,1.105,164.211,mp2,1,O,0.0,0.04598274,0.22502764
1.021,1.105,164.211,mp2,2,O,0.0,0.11510549,-0.21981827
1.0,1.132,164.211,hf,0,C,0.0,-0.00699434,-0.00717224
1.0,1.132,164.211,hf,1,O,-0.0,0.04415746,0.22123961
1.0,1.132,164.211,hf,2,O,-0.0,0.11777538,-0.22593011
1.0,1.132,164.211,mp2,0,C,0.0,-0.00699434,-0.00717224
1.0,1.132,164.211,mp2,1,O,-0.0,0.04415746,0.22123961
1.0,1.132,164.211,mp2,2,O,-0.0,0.11777538,-0.22593011
1.0,1.158,164.211,hf,0,C,-0.0,-0.00689174,-0.00764005
1.0,1.158,164.211,hf,1,O,-0.0,0.04250619,0.22227868
1.0,1.158,164.211,hf,2,O,-0.0,0.11917993,-0.23253407
1.0,1.158,164.211,mp2,0,C,-0.0,-0.00689174,-0.00764005
1.0,1.158,164.211,mp2,1,O,-0.0,0.04250619,0.22227868
1.0,1.158,164.211,mp2,2,O,-0.0,0.11917993,-0.23253407
1.0,1.184,164.211,hf,0,C,0.0,-0.00674558,-0.00780333
1.0,1.184,164.211,hf,1,O,0.0,0.04089245,0.22312556
1.0,1.184,164.211,hf,2,O,0.0,0.1204956,-0.23903036
1.0,1.184,164.211,mp2,0,C,0.0,-0.00674558,-0.00780333
1.0,1.184,164.211,mp2,1,O,0.0,0.04089245,0.22312556
1.0,1.184,164.211,mp2,2,O,0.0,0.1204956,-0.23903036
1.0,1.211,164.211,hf,0,C,0.0,-0.00654307,-0.00763631
1.0,1.211,164.211,hf,1,O,0.0,0.03925413,0.2237235
1.0,1.211,164.211,hf,2,O,-0.0,0.1217504,-0.24559651
1.0,1.211,164.211,mp2,0,C,0.0,-0.00654307,-0.00763631
1.0,1.211,164.211,mp2,1,O,0.0,0.03925413,0.2237235
1.0,1.211,164.211,mp2,2,O,-0.0,0.1217504,-0.24559651
1.0,1.237,164.211,hf,0,C,-0.0,-0.00628948,-0.00712027
1.0,1.237,164.211,hf,1,O,-0.0,0.03770876,0.22403037
1.0,1.237,164.211,hf,2,O,0.0,0.12284496,-0.25172965
1.0,1.237,164.211,mp2,0,C,-0.0,-0.00628948,-0.00712027
1.0,1.237,164.211,mp2,1,O,-0.0,0.03770876,0.22403037
1.0,1.237,164.211,mp2,2,O,0.0,0.12284496,-0.25172965
1.0,1.263,164.211,hf,0,C,0.0,-0.00596936,-0.0062266
1.0,1.263,164.211,hf,1,O,0.0,0.03619174,0.22406961
1.0,1.263,164.211,hf,2,O,-0.0,0.123817,-0.25764452
1.0,1.263,164.211,mp2,0,C,0.0,-0.00596936,-0.0062266
1.0,1.263,164.211,mp2,1,O,0.0,0.03619174,0.22406961
1.0,1.263,164.211,mp2,2,O,-0.0,0.123817,-0.25764452
1.0,1.289,164.211,hf,0,C,0.0,-0.0055784,-0.00494894
1.0,1.289,164.211,hf,1,O,0.0,0.03470023,0.223768
1.0,1.289,164.211,hf,2,O,0.0,0.12464039,-0.26325292
1.0,1.289,164.211,mp2,0,C,0.0,-0.0055784,-0.00494894
1.0,1.289,164.211,mp2,1,O,0.0,0.03470023,0.223768
1.0,1.289,164.211,mp2,2,O,0.0,0.12464039,-0.26325292
1.0,1.316,164.211,hf,0,C,0.0,-0.00508694,-0.00318862
1.0,1.316,164.211,hf,1,O,0.0,0.0331757,0.22310037
1.0,1.316,164.211,hf,2,O,-0.0,0.12532519,-0.26871393
1.0,1.316,164.211,mp2,0,C,0.0,-0.00508694,-0.00318862
1.0,1.316,164.211,mp2,1,O,0.0,0.0331757,0.22310037
1.0,1.316,164.211,mp2,2,O,-0.0,0.12532519,-0.26871393
1.0,1.342,164.211,hf,0,C,-0.0,-0.0045252,-0.00105949
1.0,1.342,164.211,hf,1,O,0.0,0.03172879,0.22209443
1.0,1.342,164.211,hf,2,O,0.0,0.1258018,-0.27356147
1.0,1.342,164.211,mp2,0,C,-0.0,-0.0045252,-0.00105949
1.0,1.342,164.211,mp2,1,O,0.0,0.03172879,0.22209443
