r1,r2,ang,level,atom_index,atom,scheme,value
1.0,1.289,145.263,hf,0,C,CM5,0.5103526531
1.0,1.289,145.263,hf,1,O,CM5,-0.1582515448
1.0,1.289,145.263,hf,2,O,CM5,-0.3521011083
1.0,1.289,145.263,hf,0,C,MBIS,1.1470875194
1.0,1.289,145.263,hf,1,O,MBIS,-0.4480367759
1.0,1.289,145.263,hf,2,O,MBIS,-0.6990507435
1.0,1.289,145.263,hf,0,C,MBIS_raw,1.147086
1.0,1.289,145.263,hf,1,O,MBIS_raw,-0.44803942
1.0,1.289,145.263,hf,2,O,MBIS_raw,-0.69905347
1.0,1.289,145.263,mp2,0,C,Hirshfeld,0.41660721
1.0,1.289,145.263,mp2,1,O,Hirshfeld,-0.0953012972
1.0,1.289,145.263,mp2,2,O,Hirshfeld,-0.3213059128
1.0,1.289,145.263,mp2,0,C,VDD,0.4573367069
1.0,1.289,145.263,mp2,1,O,VDD,-0.0923382434
1.0,1.289,145.263,mp2,2,O,VDD,-0.3649984635
1.0,1.289,145.263,mp2,0,C,Becke,0.6761984488
1.0,1.289,145.263,mp2,1,O,Becke,-0.1922178511
1.0,1.289,145.263,mp2,2,O,Becke,-0.4839805978
1.0,1.289,145.263,mp2,0,C,ADCH,0.6761817259
1.0,1.289,145.263,mp2,1,O,ADCH,-0.1923422915
1.0,1.289,145.263,mp2,2,O,ADCH,-0.4838394344
1.0,1.289,145.263,mp2,0,C,CHELPG,0.8362656023
1.0,1.289,145.263,mp2,1,O,CHELPG,-0.2782394449
1.0,1.289,145.263,mp2,2,O,CHELPG,-0.5580261575
1.0,1.289,145.263,mp2,0,C,MK,0.7877824012
1.0,1.289,145.263,mp2,1,O,MK,-0.2484562916
1.0,1.289,145.263,mp2,2,O,MK,-0.5393261095
1.0,1.289,145.263,mp2,0,C,CM5,0.5103526531
1.0,1.289,145.263,mp2,1,O,CM5,-0.1582515448
1.0,1.289,145.263,mp2,2,O,CM5,-0.3521011083
1.0,1.289,145.263,mp2,0,C,MBIS,1.1470875194
1.0,1.289,145.263,mp2,1,O,MBIS,-0.4480367759
1.0,1.289,145.263,mp2,2,O,MBIS,-0.6990507435
1.0,1.289,145.263,mp2,0,C,MBIS_raw,1.147086
1.0,1.289,145.263,mp2,1,O,MBIS_raw,-0.44803942
1.0,1.289,145.263,mp2,2,O,MBIS_raw,-0.69905347
1.0,1.316,145.263,hf,0,C,Hirshfeld,0.4154867844
1.0,1.316,145.263,hf,1,O,Hirshfeld,-0.0876687905
1.0,1.316,145.263,hf,2,O,Hirshfeld,-0.327817994
1.0,1.316,145.263,hf,0,C,VDD,0.4541159969
1.0,1.316,145.263,hf,1,O,VDD,-0.0824184386
1.0,1.316,145.263,hf,2,O,VDD,-0.3716975584
1.0,1.316,145.263,hf,0,C,Becke,0.6617608867
1.0,1.316,145.263,hf,1,O,Becke,-0.1774068944
1.0,1.316,145.263,hf,2,O,Becke,-0.4843539923
1.0,1.316,145.263,hf,0,C,ADCH,0.6617501044
1.0,1.316,145.263,hf,1,O,ADCH,-0.1775472472
1.0,1.316,145.263,hf,2,O,ADCH,-0.4842028573
1.0,1.316,145.263,hf,0,C,CHELPG,0.8186880199
1.0,1.316,145.263,hf,1,O,CHELPG,-0.262161471
1.0,1.316,145.263,hf,2,O,CHELPG,-0.5565265489
1.0,1.316,145.263,hf,0,C,MK,0.7696377224
1.0,1.316,145.263,hf,1,O,MK,-0.2313620063
1.0,1.316,145.263,hf,2,O,MK,-0.5382757161
1.0,1.316,145.263,hf,0,C,CM5,0.5072423991
1.0,1.316,145.263,hf,1,O,CM5,-0.1506190584
1.0,1.316,145.263,hf,2,O,CM5,-0.3566233407
1.0,1.316,145.263,hf,0,C,MBIS,1.1239227655
1.0,1.316,145.263,hf,1,O,MBIS,-0.4302894886
1.0,1.316,145.263,hf,2,O,MBIS,-0.6936332769
1.0,1.316,145.263,hf,0,C,MBIS_raw,1.12392212
1.0,1.316,145.263,hf,1,O,MBIS_raw,-0.43029061
1.0,1.316,145.263,hf,2,O,MBIS_raw,-0.69363443
1.0,1.316,145.263,mp2,0,C,Hirshfeld,0.4154867844
1.0,1.316,145.263,mp2,1,O,Hirshfeld,-0.0876687905
1.0,1.316,145.263,mp2,2,O,Hirshfeld,-0.327817994
1.0,1.316,145.263,mp2,0,C,VDD,0.4541159969
1.0,1.316,145.263,mp2,1,O,VDD,-0.0824184386
1.0,1.316,145.263,mp2,2,O,VDD,-0.3716975584
1.0,1.316,145.263,mp2,0,C,Becke,0.6617608867
1.0,1.316,145.263,mp2,1,O,Becke,-0.1774068944
1.0,1.316,145.263,mp2,2,O,Becke,-0.4843539923
1.0,1.316,145.263,mp2,0,C,ADCH,0.6617501044
1.0,1.316,145.263,mp2,1,O,ADCH,-0.1775472472
1.0,1.316,145.263,mp2,2,O,ADCH,-0.4842028573
1.0,1.316,145.263,mp2,0,C,CHELPG,0.8186880199
1.0,1.316,145.263,mp2,1,O,CHELPG,-0.262161471
1.0,1.316,145.263,mp2,2,O,CHELPG,-0.5565265489
1.0,1.316,145.263,mp2,0,C,MK,0.7696377224
1.0,1.316,145.263,mp2,1,O,MK,-0.2313620063
1.0,1.316,145.263,mp2,2,O,MK,-0.5382757161
1.0,1.316,145.263,mp2,0,C,CM5,0.5072423991
1.0,1.316,145.263,mp2,1,O,CM5,-0.1506190584
1.0,1.316,145.263,mp2,2,O,CM5,-0.3566233407
1.0,1.316,145.263,mp2,0,C,MBIS,1.1239227655
1.0,1.316,145.263,mp2,1,O,MBIS,-0.4302894886
1.0,1.316,145.263,mp2,2,O,MBIS,-0.6936332769
1.0,1.316,145.263,mp2,0,C,MBIS_raw,1.12392212
1.0,1.316,145.263,mp2,1,O,MBIS_raw,-0.43029061
1.0,1.316,145.263,mp2,2,O,MBIS_raw,-0.69363443
1.0,1.342,145.263,hf,0,C,Hirshfeld,0.4137921552
1.0,1.342,145.263,hf,1,O,Hirshfeld,-0.0808545431
1.0,1.342,145.263,hf,2,O,Hirshfeld,-0.3329376121
1.0,1.342,145.263,hf,0,C,VDD,0.450198743
1.0,1.342,145.263,hf,1,O,VDD,-0.0734975934
1.0,1.342,145.263,hf,2,O,VDD,-0.3767011496
1.0,1.342,145.263,hf,0,C,Becke,0.646680973
1.0,1.342,145.263,hf,1,O,Becke,-0.1636294652
1.0,1.342,145.263,hf,2,O,Becke,-0.4830515079
1.0,1.342,145.263,hf,0,C,ADCH,0.6466785101
1.0,1.342,145.263,hf,1,O,ADCH,-0.163781202
1.0,1.342,145.263,hf,2,O,ADCH,-0.4828973081
1.0,1.342,145.263,hf,0,C,CHELPG,0.7993601014
1.0,1.342,145.263,hf,1,O,CHELPG,-0.2461434651
1.0,1.342,145.263,hf,2,O,CHELPG,-0.5532166363
1.0,1.342,145.263,hf,0,C,MK,0.7513110824
1.0,1.342,145.263,hf,1,O,MK,-0.2155143244
1.0,1.342,145.263,hf,2,O,MK,-0.5357967581
1.0,1.342,145.263,hf,0,C,CM5,0.5037532332
1.0,1.342,145.263,hf,1,O,CM5,-0.1438048136
1.0,1.342,145.263,hf,2,O,CM5,-0.3599484195
1.0,1.342,145.263,hf,0,C,MBIS,1.1005918807
1.0,1.342,145.263,hf,1,O,MBIS,-0.4137545596
1.0,1.342,145.263,hf,2,O,MBIS,-0.6868373211
1.0,1.342,145.263,hf,0,C,MBIS_raw,1.10059373
1.0,1.342,145.263,hf,1,O,MBIS_raw,-0.41375139
1.0,1.342,145.263,hf,2,O,MBIS_raw,-0.68683405
1.0,1.342,145.263,mp2,0,C,Hirshfeld,0.4137921552
1.0,1.342,145.263,mp2,1,O,Hirshfeld,-0.0808545431
1.0,1.342,145.263,mp2,2,O,Hirshfeld,-0.3329376121
1.0,1.342,145.263,mp2,0,C,VDD,0.450198743
1.0,1.342,145.263,mp2,1,O,VDD,-0.0734975934
1.0,1.342,145.263,mp2,2,O,VDD,-0.3767011496
1.0,1.342,145.263,mp2,0,C,Becke,0.646680973
1.0,1.342,145.263,mp2,1,O,Becke,-0.1636294652
1.0,1.342,145.263,mp2,2,O,Becke,-0.4830515079
1.0,1.342,145.263,mp2,0,C,ADCH,0.6466785101
1.0,1.342,145.263,mp2,1,O,ADCH,-0.163781202
1.0,1.342,145.263,mp2,2,O,ADCH,-0.4828973081
1.0,1.342,145.263,mp2,0,C,CHELPG,0.7993601014
1.0,1.342,145.263,mp2,1,O,CHELPG,-0.2461434651
1.0,1.342,145.263,mp2,2,O,CHELPG,-0.5532166363
1.0,1.342,145.263,mp2,0,C,MK,0.7513110824
1.0,1.342,145.263,mp2,1,O,MK,-0.2155143244
1.0,1.342,145.263,mp2,2,O,MK,-0.5357967581
1.0,1.342,145.263,mp2,0,C,CM5,0.5037532332
1.0,1.342,145.263,mp2,1,O,CM5,-0.1438048136
1.0,1.342,145.263,mp2,2,O,CM5,-0.3599484195
1.0,1.342,145.263,mp2,0,C,MBIS,1.1005918807
1.0,1.342,145.263,mp2,1,O,MBIS,-0.4137545596
1.0,1.342,145.263,mp2,2,O,MBIS,-0.6868373211
1.0,1.342,145.263,mp2,0,C,MBIS_raw,1.10059373
1.0,1.342,145.263,mp2,1,O,MBIS_raw,-0.41375139
1.0,1.342,145.263,mp2,2,O,MBIS_raw,-0.68683405
1.0,1.368,145.263,hf,0,C,Hirshfeld,0.41144511
1.0,1.368,145.263,hf,1,O,Hirshfeld,-0.0745970945
1.0,1.368,145.263,hf,2,O,Hirshfeld,-0.3368480154
1.0,1.368,145.263,hf,0,C,VDD,0.4460437971
1.0,1.368,145.263,hf,1,O,VDD,-0.067384629
1.0,1.368,145.263,hf,2,O,VDD,-0.3786591681
1.0,1.368,145.263,hf,0,C,Becke,0.6304324877
1.0,1.368,145.263,hf,1,O,Becke,-0.1503361198
1.0,1.368,145.263,hf,2,O,Becke,-0.4800963679
1.0,1.368,145.263,hf,0,C,ADCH,0.6304299561
1.0,1.368,145.263,hf,1,O,ADCH,-0.1504977766
1.0,1.368,145.263,hf,2,O,ADCH,-0.4799321795
1.0,1.368,145.263,hf,0,C,CHELPG,0.7773018449
1.0,1.368,145.263,hf,1,O,CHELPG,-0.2297025733
1.0,1.368,145.263,hf,2,O,CHELPG,-0.5475992716
1.0,1.368,145.263,hf,0,C,MK,0.7316181686
1.0,1.368,145.263,hf,1,O,MK,-0.1998712797
1.0,1.368,145.263,hf,2,O,MK,-0.5317468889
1.0,1.368,145.263,hf,0,C,CM5,0.4997234652
1.0,1.368,145.263,hf,1,O,CM5,-0.1375473792
1.0,1.368,145.263,hf,2,O,CM5,-0.362176086
1.0,1.368,145.263,hf,0,C,MBIS,1.0762250588
1.0,1.368,145.263,hf,1,O,MBIS,-0.3977748557
1.0,1.368,145.263,hf,2,O,MBIS,-0.6784502031
1.0,1.368,145.263,hf,0,C,MBIS_raw,1.07622987
1.0,1.368,145.263,hf,1,O,MBIS_raw,-0.39776666
1.0,1.368,145.263,hf,2,O,MBIS_raw,-0.67844173
1.0,1.368,145.263,mp2,0,C,Hirshfeld,0.41144511
1.0,1.368,145.263,mp2,1,O,Hirshfeld,-0.0745970945
1.0,1.368,145.263,mp2,2,O,Hirshfeld,-0.3368480154
1.0,1.368,145.263,mp2,0,C,VDD,0.4460437971
1.0,1.368,145.263,mp2,1,O,VDD,-0.067384629
1.0,1.368,145.263,mp2,2,O,VDD,-0.3786591681
1.0,1.368,145.263,mp2,0,C,Becke,0.6304324877
1.0,1.368,145.263,mp2,1,O,Becke,-0.1503361198
1.0,1.368,145.263,mp2,2,O,Becke,-0.4800963679
1.0,1.368,145.263,mp2,0,C,ADCH,0.6304299561
1.0,1.368,145.263,mp2,1,O,ADCH,-0.1504977766
1.0,1.368,145.263,mp2,2,O,ADCH,-0.4799321795
1.0,1.368,145.263,mp2,0,C,CHELPG,0.7773018449
1.0,1.368,145.263,mp2,1,O,CHELPG,-0.2297025733
1.0,1.368,145.263,mp2,2,O,CHELPG,-0.5475992716
1.0,1.368,145.263,mp2,0,C,MK,0.7316181686
1.0,1.368,145.263,mp2,1,O,MK,-0.1998712797
1.0,1.368,145.263,mp2,2,O,MK,-0.5317468889
1.0,1.368,145.263,mp2,0,C,CM5,0.4997234652
1.0,1.368,145.263,mp2,1,O,CM5,-0.1375473792
1.0,1.368,145.263,mp2,2,O,CM5,-0.362176086
1.0,1.368,145.263,mp2,0,C,MBIS,1.0762250588
1.0,1.368,145.263,mp2,1,O,MBIS,-0.3977748557
1.0,1.368,145.263,mp2,2,O,MBIS,-0.6784502031
1.0,1.368,145.263,mp2,0,C,MBIS_raw,1.07622987
1.0,1.368,145.263,mp2,1,O,MBIS_raw,-0.39776666
1.0,1.368,145.263,mp2,2,O,MBIS_raw,-0.67844173
1.0,1.395,145.263,hf,0,C,Hirshfeld,0.4082817177
1.0,1.395,145.263,hf,1,O,Hirshfeld,-0.0687127039
1.0,1.395,145.263,hf,2,O,Hirshfeld,-0.3395690138
1.0,1.395,145.263,hf,0,C,VDD,0.4419803865
1.0,1.395,145.263,hf,1,O,VDD,-0.0616280357
1.0,1.395,145.263,hf,2,O,VDD,-0.3803523508
1.0,1.395,145.263,hf,0,C,Becke,0.612337316
1.0,1.395,145.263,hf,1,O,Becke,-0.1370584062
1.0,1.395,145.263,hf,2,O,Becke,-0.4752789098
1.0,1.395,145.263,hf,0,C,ADCH,0.6123470233
1.0,1.395,145.263,hf,1,O,ADCH,-0.1372359672
1.0,1.395,145.263,hf,2,O,ADCH,-0.4751110562
1.0,1.395,145.263,hf,0,C,CHELPG,0.7544900542
1.0,1.395,145.263,hf,1,O,CHELPG,-0.2140255262
1.0,1.395,145.263,hf,2,O,CHELPG,-0.5404645279
1.0,1.395,145.263,hf,0,C,MK,0.7098285989
1.0,1.395,145.263,hf,1,O,MK,-0.1841596644
1.0,1.395,145.263,hf,2,O,MK,-0.5256689345
1.0,1.395,145.263,hf,0,C,CM5,0.4949234984
1.0,1.395,145.263,hf,1,O,CM5,-0.1316630038
1.0,1.395,145.263,hf,2,O,CM5,-0.3632604946
1.0,1.395,145.263,hf,0,C,MBIS,1.0498619339
1.0,1.395,145.263,hf,1,O,MBIS,-0.3818083531
1.0,1.395,145.263,hf,2,O,MBIS,-0.6680535809
1.0,1.395,145.263,hf,0,C,MBIS_raw,1.04986913
1.0,1.395,145.263,hf,1,O,MBIS_raw,-0.38179617
1.0,1.395,145.263,hf,2,O,MBIS_raw,-0.66804098
1.0,1.395,145.263,mp2,0,C,Hirshfeld,0.4082817177
1.0,1.395,145.263,mp2,1,O,Hirshfeld,-0.0687127039
1.0,1.395,145.263,mp2,2,O,Hirshfeld,-0.3395690138
1.0,1.395,145.263,mp2,0,C,VDD,0.4419803865
1.0,1.395,145.263,mp2,1,O,VDD,-0.0616280357
1.0,1.395,145.263,mp2,2,O,VDD,-0.3803523508
1.0,1.395,145.263,mp2,0,C,Becke,0.612337316
1.0,1.395,145.263,mp2,1,O,Becke,-0.1370584062
1.0,1.395,145.263,mp2,2,O,Becke,-0.4752789098
1.0,1.395,145.263,mp2,0,C,ADCH,0.6123470233
1.0,1.395,145.263,mp2,1,O,ADCH,-0.1372359672
1.0,1.395,145.263,mp2,2,O,ADCH,-0.4751110562
1.0,1.395,145.263,mp2,0,C,CHELPG,0.7544900542
1.0,1.395,145.263,mp2,1,O,CHELPG,-0.2140255262
1.0,1.395,145.263,mp2,2,O,CHELPG,-0.5404645279
1.0,1.395,145.263,mp2,0,C,MK,0.7098285989
1.0,1.395,145.263,mp2,1,O,MK,-0.1841596644
1.0,1.395,145.263,mp2,2,O,MK,-0.5256689345
1.0,1.395,145.263,mp2,0,C,CM5,0.4949234984
1.0,1.395,145.263,mp2,1,O,CM5,-0.1316630038
1.0,1.395,145.263,mp2,2,O,CM5,-0.3632604946
1.0,1.395,145.263,mp2,0,C,MBIS,1.0498619339
1.0,1.395,145.263,mp2,1,O,MBIS,-0.3818083531
1.0,1.395,145.263,mp2,2,O,MBIS,-0.6680535809
1.0,1.395,145.263,mp2,0,C,MBIS_raw,1.04986913
1.0,1.395,145.263,mp2,1,O,MBIS_raw,-0.38179617
1.0,1.395,145.263,mp2,2,O,MBIS_raw,-0.66804098
1.0,1.421,145.263,hf,0,C,Hirshfeld,0.4045112516
1.0,1.421,145.263,hf,1,O,Hirshfeld,-0.0636556738
1.0,1.421,145.263,hf,2,O,Hirshfeld,-0.3408555778
1.0,1.421,145.263,hf,0,C,VDD,0.4358149085
1.0,1.421,145.263,hf,1,O,VDD,-0.0549955551
1.0,1.421,145.263,hf,2,O,VDD,-0.3808193534
1.0,1.421,145.263,hf,0,C,Becke,0.5937815463
1.0,1.421,145.263,hf,1,O,Becke,-0.1247974924
1.0,1.421,145.263,hf,2,O,Becke,-0.468984054
1.0,1.421,145.263,hf,0,C,ADCH,0.5937858315
1.0,1.421,145.263,hf,1,O,ADCH,-0.1249782082
1.0,1.421,145.263,hf,2,O,ADCH,-0.4688076233
1.0,1.421,145.263,hf,0,C,CHELPG,0.732640405
1.0,1.421,145.263,hf,1,O,CHELPG,-0.1996743451
1.0,1.421,145.263,hf,2,O,CHELPG,-0.5329660599
1.0,1.421,145.263,hf,0,C,MK,0.6877342037
1.0,1.421,145.263,hf,1,O,MK,-0.1694034534
1.0,1.421,145.263,hf,2,O,MK,-0.5183307502
1.0,1.421,145.263,hf,0,C,CM5,0.4896770885
1.0,1.421,145.263,hf,1,O,CM5,-0.1266059799
1.0,1.421,145.263,hf,2,O,CM5,-0.3630711085
1.0,1.421,145.263,hf,0,C,MBIS,1.0234006503
1.0,1.421,145.263,hf,1,O,MBIS,-0.3670069468
1.0,1.421,145.263,hf,2,O,MBIS,-0.6563937035
1.0,1.421,145.263,hf,0,C,MBIS_raw,1.02340877
1.0,1.421,145.263,hf,1,O,MBIS_raw,-0.3669933
1.0,1.421,145.263,hf,2,O,MBIS_raw,-0.65637958
1.0,1.421,145.263,mp2,0,C,Hirshfeld,0.4045112516
1.0,1.421,145.263,mp2,1,O,Hirshfeld,-0.0636556738
1.0,1.421,145.263,mp2,2,O,Hirshfeld,-0.3408555778
1.0,1.421,145.263,mp2,0,C,VDD,0.4358149085
1.0,1.421,145.263,mp2,1,O,VDD,-0.0549955551
1.0,1.421,145.263,mp2,2,O,VDD,-0.3808193534
1.0,1.421,145.263,mp2,0,C,Becke,0.5937815463
1.0,1.421,145.263,mp2,1,O,Becke,-0.1247974924
1.0,1.421,145.263,mp2,2,O,Becke,-0.468984054
1.0,1.421,145.263,mp2,0,C,ADCH,0.5937858315
1.0,1.421,145.263,mp2,1,O,ADCH,-0.1249782082
1.0,1.421,145.263,mp2,2,O,ADCH,-0.4688076233
1.0,1.421,145.263,mp2,0,C,CHELPG,0.732640405
1.0,1.421,145.263,mp2,1,O,CHELPG,-0.1996743451
1.0,1.421,145.263,mp2,2,O,CHELPG,-0.5329660599
1.0,1.421,145.263,mp2,0,C,MK,0.6877342037
1.0,1.421,145.263,mp2,1,O,MK,-0.1694034534
1.0,1.421,145.263,mp2,2,O,MK,-0.5183307502
1.0,1.421,145.263,mp2,0,C,CM5,0.4896770885
1.0,1.421,145.263,mp2,1,O,CM5,-0.1266059799
1.0,1.421,145.263,mp2,2,O,CM5,-0.3630711085
1.0,1.421,145.263,mp2,0,C,MBIS,1.0234006503
1.0,1.421,145.263,mp2,1,O,MBIS,-0.3670069468
1.0,1.421,145.263,mp2,2,O,MBIS,-0.6563937035
1.0,1.421,145.263,mp2,0,C,MBIS_raw,1.02340877
1.0,1.421,145.263,mp2,1,O,MBIS_raw,-0.3669933
1.0,1.421,145.263,mp2,2,O,MBIS_raw,-0.65637958
1.0,1.447,145.263,hf,0,C,Hirshfeld,0.4000247142
1.0,1.447,145.263,hf,1,O,Hirshfeld,-0.0592092202
1.0,1.447,145.263,hf,2,O,Hirshfeld,-0.340815494
1.0,1.447,145.263,hf,0,C,VDD,0.4282711842
1.0,1.447,145.263,hf,1,O,VDD,-0.0491339163
1.0,1.447,145.263,hf,2,O,VDD,-0.3791372679
1.0,1.447,145.263,hf,0,C,Becke,0.5741919816
1.0,1.447,145.263,hf,1,O,Becke,-0.1130698609
1.0,1.447,145.263,hf,2,O,Becke,-0.4611221207
1.0,1.447,145.263,hf,0,C,ADCH,0.5741909877
1.0,1.447,145.263,hf,1,O,ADCH,-0.1132528617
1.0,1.447,145.263,hf,2,O,ADCH,-0.460938126
1.0,1.447,145.263,hf,0,C,CHELPG,0.7088666783
1.0,1.447,145.263,hf,1,O,CHELPG,-0.1854631552
1.0,1.447,145.263,hf,2,O,CHELPG,-0.5234035231
1.0,1.447,145.263,hf,0,C,MK,0.665006846
1.0,1.447,145.263,hf,1,O,MK,-0.1553876119
1.0,1.447,145.263,hf,2,O,MK,-0.5096192341
1.0,1.447,145.263,hf,0,C,CM5,0.4838065509
1.0,1.447,145.263,hf,1,O,CM5,-0.1221595283
1.0,1.447,145.263,hf,2,O,CM5,-0.3616470226
1.0,1.447,145.263,hf,0,C,MBIS,0.9959923396
1.0,1.447,145.263,hf,1,O,MBIS,-0.3528149522
1.0,1.447,145.263,hf,2,O,MBIS,-0.6431773874
1.0,1.447,145.263,hf,0,C,MBIS_raw,0.99599982
1.0,1.447,145.263,hf,1,O,MBIS_raw,-0.35280246
1.0,1.447,145.263,hf,2,O,MBIS_raw,-0.64316446
1.0,1.447,145.263,mp2,0,C,Hirshfeld,0.4000247142
1.0,1.447,145.263,mp2,1,O,Hirshfeld,-0.0592092202
1.0,1.447,145.263,mp2,2,O,Hirshfeld,-0.340815494
1.0,1.447,145.263,mp2,0,C,VDD,0.4282711842
1.0,1.447,145.263,mp2,1,O,VDD,-0.0491339163
1.0,1.447,145.263,mp2,2,O,VDD,-0.3791372679
1.0,1.447,145.263,mp2,0,C,Becke,0.5741919816
1.0,1.447,145.263,mp2,1,O,Becke,-0.1130698609
1.0,1.447,145.263,mp2,2,O,Becke,-0.4611221207
1.0,1.447,145.263,mp2,0,C,ADCH,0.5741909877
1.0,1.447,145.263,mp2,1,O,ADCH,-0.1132528617
1.0,1.447,145.263,mp2,2,O,ADCH,-0.460938126
1.0,1.447,145.263,mp2,0,C,CHELPG,0.7088666783
1.0,1.447,145.263,mp2,1,O,CHELPG,-0.1854631552
1.0,1.447,145.263,mp2,2,O,CHELPG,-0.5234035231
1.0,1.447,145.263,mp2,0,C,MK,0.665006846
1.0,1.447,145.263,mp2,1,O,MK,-0.1553876119
1.0,1.447,145.263,mp2,2,O,MK,-0.5096192341
1.0,1.447,145.263,mp2,0,C,CM5,0.4838065509
1.0,1.447,145.263,mp2,1,O,CM5,-0.1221595283
1.0,1.447,145.263,mp2,2,O,CM5,-0.3616470226
1.0,1.447,145.263,mp2,0,C,MBIS,0.9959923396
1.0,1.447,145.263,mp2,1,O,MBIS,-0.3528149522
1.0,1.447,145.263,mp2,2,O,MBIS,-0.6431773874
1.0,1.447,145.263,mp2,0,C,MBIS_raw,0.99599982
1.0,1.447,145.263,mp2,1,O,MBIS_raw,-0.35280246
1.0,1.447,145.263,mp2,2,O,MBIS_raw,-0.64316446
1.0,1.474,145.263,hf,0,C,Hirshfeld,0.3946266755
1.0,1.474,145.263,hf,1,O,Hirshfeld,-0.0552397943
1.0,1.474,145.263,hf,2,O,Hirshfeld,-0.3393868812
1.0,1.474,145.263,hf,0,C,VDD,0.4201066682
1.0,1.474,145.263,hf,1,O,VDD,-0.0445785853
1.0,1.474,145.263,hf,2,O,VDD,-0.3755280829
1.0,1.474,145.263,hf,0,C,Becke,0.5528653816
1.0,1.474,145.263,hf,1,O,Becke,-0.1014724069
1.0,1.474,145.263,hf,2,O,Becke,-0.4513929747
1.0,1.474,145.263,hf,0,C,ADCH,0.5528272037
1.0,1.474,145.263,hf,1,O,ADCH,-0.1016274875
1.0,1.474,145.263,hf,2,O,ADCH,-0.4511997162
1.0,1.474,145.263,hf,0,C,CHELPG,0.6833811836
1.0,1.474,145.263,hf,1,O,CHELPG,-0.1714268768
1.0,1.474,145.263,hf,2,O,CHELPG,-0.5119543069
1.0,1.474,145.263,hf,0,C,MK,0.6401281192
1.0,1.474,145.263,hf,1,O,MK,-0.1412810235
1.0,1.474,145.263,hf,2,O,MK,-0.4988470958
1.0,1.474,145.263,hf,0,C,CM5,0.4770624399
1.0,1.474,145.263,hf,1,O,CM5,-0.1181900831
1.0,1.474,145.263,hf,2,O,CM5,-0.3588723568
1.0,1.474,145.263,hf,0,C,MBIS,0.9666298035
1.0,1.474,145.263,hf,1,O,MBIS,-0.3387421641
1.0,1.474,145.263,hf,2,O,MBIS,-0.6278876394
1.0,1.474,145.263,hf,0,C,MBIS_raw,0.96663527
1.0,1.474,145.263,hf,1,O,MBIS_raw,-0.33873312
1.0,1.474,145.263,hf,2,O,MBIS_raw,-0.62787828
1.0,1.474,145.263,mp2,0,C,Hirshfeld,0.3946266755
1.0,1.474,145.263,mp2,1,O,Hirshfeld,-0.0552397943
1.0,1.474,145.263,mp2,2,O,Hirshfeld,-0.3393868812
1.0,1.474,145.263,mp2,0,C,VDD,0.4201066682
1.0,1.474,145.263,mp2,1,O,VDD,-0.0445785853
1.0,1.474,145.263,mp2,2,O,VDD,-0.3755280829
1.0,1.474,145.263,mp2,0,C,Becke,0.5528653816
1.0,1.474,145.263,mp2,1,O,Becke,-0.1014724069
1.0,1.474,145.263,mp2,2,O,Becke,-0.4513929747
1.0,1.474,145.263,mp2,0,C,ADCH,0.5528272037
1.0,1.474,145.263,mp2,1,O,ADCH,-0.1016274875
1.0,1.474,145.263,mp2,2,O,ADCH,-0.4511997162
1.0,1.474,145.263,mp2,0,C,CHELPG,0.6833811836
1.0,1.474,145.263,mp2,1,O,CHELPG,-0.1714268768
1.0,1.474,145.263,mp2,2,O,CHELPG,-0.5119543069
1.0,1.474,145.263,mp2,0,C,MK,0.6401281192
1.0,1.474,145.263,mp2,1,O,MK,-0.1412810235
1.0,1.474,145.263,mp2,2,O,MK,-0.4988470958
1.0,1.474,145.263,mp2,0,C,CM5,0.4770624399
1.0,1.474,145.263,mp2,1,O,CM5,-0.1181900831
1.0,1.474,145.263,mp2,2,O,CM5,-0.3588723568
1.0,1.474,145.263,mp2,0,C,MBIS,0.9666298035
1.0,1.474,145.263,mp2,1,O,MBIS,-0.3387421641
1.0,1.474,145.263,mp2,2,O,MBIS,-0.6278876394
1.0,1.474,145.263,mp2,0,C,MBIS_raw,0.96663527
1.0,1.474,145.263,mp2,1,O,MBIS_raw,-0.33873312
1.0,1.474,145.263,mp2,2,O,MBIS_raw,-0.62787828
1.0,1.5,145.263,hf,0,C,Hirshfeld,0.3887469106
1.0,1.5,145.263,hf,1,O,Hirshfeld,-0.0520408268
1.0,1.5,145.263,hf,2,O,Hirshfeld,-0.3367060838
1.0,1.5,145.263,hf,0,C,VDD,0.412091756
1.0,1.5,145.263,hf,1,O,VDD,-0.0426526386
1.0,1.5,145.263,hf,2,O,VDD,-0.3694391174
1.0,1.5,145.263,hf,0,C,Becke,0.5315172556
1.0,1.5,145.263,hf,1,O,Becke,-0.0908772795
1.0,1.5,145.263,hf,2,O,Becke,-0.4406399761
1.0,1.5,145.263,hf,0,C,ADCH,0.5314751356
1.0,1.5,145.263,hf,1,O,ADCH,-0.0910354836
1.0,1.5,145.263,hf,2,O,ADCH,-0.440439652
1.0,1.5,145.263,hf,0,C,CHELPG,0.6581987464
1.0,1.5,145.263,hf,1,O,CHELPG,-0.1586999999
1.0,1.5,145.263,hf,2,O,CHELPG,-0.4994987466
1.0,1.5,145.263,hf,0,C,MK,0.6165003056
1.0,1.5,145.263,hf,1,O,MK,-0.1288490582
1.0,1.5,145.263,hf,2,O,MK,-0.4876512475
1.0,1.5,145.263,hf,0,C,CM5,0.4699687605
1.0,1.5,145.263,hf,1,O,CM5,-0.1149911222
